,phrase,label,sentiment,subjectivity,language,count
Strawberry Hot Chocolate,Strawberry Hot Chocolate,PERSON,0.25,0.8500000000000001,en,1.0
Crown Jewel,Crown Jewel,PERSON,0.10142857142857142,0.3242857142857143,en,1.0
witch Kiki,witch Kiki,PERSON,0.41190476190476194,0.6452380952380953,en,1.0
Abodunrin RO,Abodunrin RO,PERSON,0.0,0.0,en,1.0
Hurley JD,Hurley JD,PERSON,0.0,0.0,en,1.0
Paul S,Paul S,PERSON,0.0,0.0,en,1.0
Gutiérrez JA,Gutiérrez JA,PERSON,0.0,0.0,en,1.0
Maegan Brown,Maegan Brown,PERSON,1.0,1.0,en,1.0
Darby Allin,Darby Allin,PERSON,0.4681818181818182,0.45,en,1.0
Magic V5,Magic V5,PERSON,0.5,0.75,en,1.0
Sasha Petraske,Sasha Petraske,PERSON,0.40625,0.75,en,1.0
Tyrod Taylor,Tyrod Taylor,PERSON,0.0,0.0,en,1.0
Handler Rev,Handler Rev,PERSON,0.08,0.3033333333333333,en,1.0
Cyclone Montha,Cyclone Montha,PERSON,-0.1,0.3,en,1.0
Martin O’Neill,Martin O’Neill,PERSON,0.175,0.49583333333333335,en,1.0
Yuji Horii,Yuji Horii,PERSON,-0.13333333333333333,0.4666666666666666,en,1.0
Kate Canterbary,Kate Canterbary,PERSON,-0.5952380952380952,0.8809523809523809,en,1.0
Anna Sui,Anna Sui,PERSON,-0.012499999999999997,0.2875,en,1.0
Alice Phoebe Lous,Alice Phoebe Lous,PERSON,0.15000000000000002,0.5416666666666666,en,1.0
Colin Farrell,Colin Farrell,PERSON,-0.47500000000000003,0.525,en,1.0
the Bloody Mary,the Bloody Mary,PERSON,-0.021212121212121238,0.7848484848484848,en,1.0
Fernand Petiot,Fernand Petiot,PERSON,-0.021212121212121238,0.7848484848484848,en,1.0
Drosera regina,Drosera regina,PERSON,0.0,0.0,en,1.0
Pat MartinNot,Pat MartinNot,PERSON,-0.016666666666666666,0.3,en,1.0
Bruce Glikas,Bruce Glikas,PERSON,0.024999999999999994,0.31666666666666665,en,1.0
Rebecca Zisser,Rebecca Zisser,PERSON,0.024999999999999994,0.31666666666666665,en,1.0
Li et al,Li et al,PERSON,0.0,0.0,en,1.0
Cecilia Oebanda-Pacis,Cecilia Oebanda-Pacis,PERSON,0.04999999999999999,0.5,en,1.0
Poppy O’Toole,Poppy O’Toole,PERSON,0.75,0.75,en,1.0
Neel Bulchandani,Neel Bulchandani,PERSON,0.19166666666666665,0.6749999999999999,en,1.0
Neil Bolchandani,Neil Bolchandani,PERSON,0.19166666666666665,0.6749999999999999,en,1.0
A19 Pro chi,A19 Pro chi,PERSON,0.3181818181818182,0.6772727272727272,en,1.0
Ronald Reagan,Ronald Reagan,PERSON,0.06666666666666665,0.5666666666666667,en,1.0
Tony Khan inflic,Tony Khan inflic,PERSON,-0.34,0.8,en,1.0
Brigitte Bardot Shuts,Brigitte Bardot Shuts,PERSON,-0.15555555555555559,0.2888888888888889,en,1.0
Prabowo Subianto,Prabowo Subianto,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Oliver Kharraz,Oliver Kharraz,PERSON,0.20995670995670998,0.5086580086580087,en,1.0
Nilay Patel,Nilay Patel,PERSON,0.0,0.0,en,1.0
Mykola Svyrydenko,Mykola Svyrydenko,PERSON,0.0,0.0,en,1.0
Icelands frozen,Icelands frozen,PERSON,-0.05,0.4,en,1.0
Nick Schutt,Nick Schutt,PERSON,0.03333333333333333,0.35000000000000003,en,1.0
Sacred Moon,Sacred Moon,PERSON,0.3,0.3,en,1.0
Micaela Diaz,Micaela Diaz,PERSON,0.0,0.0,en,1.0
DORANY PINEDA,DORANY PINEDA,PERSON,0.08333333333333333,0.3055555555555556,en,1.0
this Disney Sp,this Disney Sp,PERSON,0.0,0.0,en,1.0
Clarisa Lugo,Clarisa Lugo,PERSON,0.08333333333333333,0.3055555555555556,en,1.0
Van Houten,Van Houten,PERSON,0.0,0.0,en,1.0
Biohacker Bryan Johnson,Biohacker Bryan Johnson,PERSON,0.25,0.25,en,1.0
biohacker Bryan Johnson,biohacker Bryan Johnson,PERSON,0.06310606060606061,0.43090909090909096,en,1.0
Thomas Champeau,Thomas Champeau,PERSON,0.2525,0.41000000000000003,en,1.0
Raul Cruz,Raul Cruz,PERSON,0.17708333333333334,0.42083333333333334,en,1.0
Boyd Varty(@boyd_varty,Boyd Varty(@boyd_varty,PERSON,-0.033333333333333326,0.3333333333333333,en,1.0
Flora Shedden,Flora Shedden,PERSON,0.5249999999999999,0.7250000000000001,en,1.0
Nikola Jovic,Nikola Jovic,PERSON,0.08409090909090909,0.2553030303030303,en,1.0
Hein Stoop,Hein Stoop,PERSON,0.0,0.0,en,1.0
Akhil Srivastava,Akhil Srivastava,PERSON,0.06818181818181818,0.22727272727272727,en,1.0
Jamie Livingstone,Jamie Livingstone,PERSON,0.16363636363636364,0.46439393939393936,en,1.0
Selena Gomez,Selena Gomez,PERSON,0.15785714285714286,0.4392857142857142,en,1.0
John Davidson,John Davidson,PERSON,0.36818181818181817,0.7,en,1.0
Delroy Lindo,Delroy Lindo,PERSON,0.36818181818181817,0.7,en,1.0
Agustin Perondi,Agustin Perondi,PERSON,0.5,0.5,en,1.0
Kim Holzmann,Kim Holzmann,PERSON,0.03,0.425,en,1.0
Gary Hershorn,Gary Hershorn,PERSON,-0.075,0.625,en,1.0
Carrot Souffle,Carrot Souffle,PERSON,0.0,0.0,en,1.0
Norman Lear,Norman Lear,PERSON,-0.06666666666666667,0.13333333333333333,en,1.0
Humanity heati,Humanity heati,PERSON,0.09444444444444444,0.2722222222222222,en,1.0
Linnea Lueken,Linnea Lueken,PERSON,0.06818181818181818,0.3522727272727273,en,1.0
Dave Upthegrove,Dave Upthegrove,PERSON,0.0,0.0,en,1.0
Werner Forman,Werner Forman,PERSON,0.2556818181818182,0.4772727272727273,en,1.0
J W,J W,PERSON,0.05444444444444444,0.1622222222222222,en,1.0
J K,J K,PERSON,0.05444444444444444,0.1622222222222222,en,1.0
New Yorker,New Yorker,PERSON,-0.1396103896103896,0.5084415584415585,en,1.0
Eugene TikToker,Eugene TikToker,PERSON,0.1398148148148148,0.32962962962962966,en,1.0
Goodbye Rain,Goodbye Rain,PERSON,0.1398148148148148,0.32962962962962966,en,1.0
Steven Humphrey,Steven Humphrey,PERSON,0.0,0.0,en,1.0
Isabella Oleksy,Isabella Oleksy,PERSON,0.0,0.0,en,1.0
CAROLINE LUCAS,CAROLINE LUCAS,PERSON,0.05238095238095238,0.5904761904761905,en,1.0
Leonardo DiCaprio,Leonardo DiCaprio,PERSON,0.0,0.0,en,1.0
Arif Pujianto,Arif Pujianto,PERSON,0.0,0.0,en,1.0
Rao Guojun,Rao Guojun,PERSON,0.10208333333333333,0.625,en,1.0
Shentao Zeng,Shentao Zeng,PERSON,0.0,0.0,en,1.0
Wenqi Xu,Wenqi Xu,PERSON,0.0,0.0,en,1.0
Ran Wang,Ran Wang,PERSON,0.0,0.0,en,1.0
Cui Luo,Cui Luo,PERSON,0.0,0.0,en,1.0
Ying LiuDifferent,Ying LiuDifferent,PERSON,0.0,0.0,en,1.0
Thich Nhat Hanh’s,Thich Nhat Hanh’s,PERSON,-0.16249999999999998,0.475,en,1.0
Grace Paley,Grace Paley,PERSON,0.16666666666666666,0.3333333333333333,en,1.0
Oskar Eriksson,Oskar Eriksson,PERSON,0.0,0.06666666666666667,en,1.0
Marc Kennedy,Marc Kennedy,PERSON,0.0,0.06666666666666667,en,1.0
Ricaia Warren,Ricaia Warren,PERSON,0.45,0.65,en,1.0
Rodeo Dunes,Rodeo Dunes,PERSON,0.08,0.295,en,1.0
Chang H-Y,Chang H-Y,PERSON,0.4,0.75,en,1.0
McMurry SE,McMurry SE,PERSON,0.4,0.75,en,1.0
Mansour CA,Mansour CA,PERSON,0.4,0.75,en,1.0
Schwab SMT,Schwab SMT,PERSON,0.4,0.75,en,1.0
Onyeka Okongwu,Onyeka Okongwu,PERSON,0.0,0.0,en,1.0
Dick Advocaat,Dick Advocaat,PERSON,0.0889520202020202,0.3858585858585859,en,1.0
Sammy Cahn,Sammy Cahn,PERSON,-0.1875,0.5,en,1.0
Jule Styne,Jule Styne,PERSON,-0.1875,0.5,en,1.0
Jim Pillen,Jim Pillen,PERSON,0.0,0.0,en,1.0
Carter Evans,Carter Evans,PERSON,0.0,0.0,en,1.0
Jack Phillips,Jack Phillips,PERSON,-0.041666666666666664,0.20833333333333334,en,1.0
Roberto Vargas,Roberto Vargas,PERSON,0.021801346801346783,0.4398148148148149,en,1.0
Justin Bieber‘s,Justin Bieber‘s,PERSON,0.0,0.0,en,1.0
Rod McThompson,Rod McThompson,PERSON,-0.10416666666666667,0.5625,en,1.0
Wilfred Genee,Wilfred Genee,PERSON,0.016666666666666666,0.03333333333333333,en,1.0
Arjen Robben,Arjen Robben,PERSON,-0.4666666666666666,0.4666666666666666,en,1.0
Radfar et al,Radfar et al,PERSON,-0.12,0.56,en,1.0
Helsingin Sanomat,Helsingin Sanomat,PERSON,0.0,0.05,en,1.0
Johanna Wagstaffe,Johanna Wagstaffe,PERSON,0.0,0.0,en,1.0
John Christ,John Christ,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Singletracks M,Singletracks M,PERSON,0.24642857142857144,0.719047619047619,en,1.0
Papunya resid,Papunya resid,PERSON,0.0,0.0,en,1.0
William Mulholland,William Mulholland,PERSON,0.125,0.375,en,1.0
John Wick,John Wick,PERSON,0.08333333333333333,0.25,en,1.0
Tom Nelson,Tom Nelson,PERSON,0.0,0.0,en,1.0
Jeremiyah Love,Jeremiyah Love,PERSON,0.575,0.44999999999999996,en,1.0
Chase Bisontis,Chase Bisontis,PERSON,0.0,0.0,en,1.0
Bailey Magers,Bailey Magers,PERSON,-0.05,0.15,en,1.0
Sunil Kumar,Sunil Kumar,PERSON,-0.05,0.15,en,1.0
Jeongwoo Ham,Jeongwoo Ham,PERSON,0.2333333333333333,0.8333333333333334,en,1.0
Teena ThackerNew Delhi,Teena ThackerNew Delhi,PERSON,0.3333333333333333,0.3333333333333333,en,1.0
Jack White,Jack White,PERSON,0.5,0.26666666666666666,en,1.0
Diego Milito,Diego Milito,PERSON,0.24,0.26666666666666666,en,1.0
Michael Wiggin,Michael Wiggin,PERSON,0.0,0.0,en,1.0
Costa PRdF,Costa PRdF,PERSON,0.0,0.4,en,1.0
Andrew Weaver,Andrew Weaver,PERSON,0.15,0.65,en,1.0
Gregg Gallina,Gregg Gallina,PERSON,0.21428571428571427,0.42857142857142855,en,1.0
+3852 chars,+3852 chars,PERSON,-0.05,0.1,en,1.0
Jessica Burch,Jessica Burch,PERSON,0.5,0.9,en,1.0
Pascal Siakam poste,Pascal Siakam poste,PERSON,0.0,0.0,en,1.0
Jim Vaupel,Jim Vaupel,PERSON,0.3625,0.675,en,1.0
Ilya Kashnitsky,Ilya Kashnitsky,PERSON,0.4625,0.6583333333333333,en,1.0
nan California,nan California,PERSON,0.7,0.75,en,1.0
Ribeiro-Silva RdC,Ribeiro-Silva RdC,PERSON,0.0,0.4,en,1.0
Ben Rich,Ben Rich,PERSON,0.325,0.5611111111111111,en,1.0
Santos RdO,Santos RdO,PERSON,0.0,0.4,en,1.0
Magalhães KBBdS,Magalhães KBBdS,PERSON,0.0,0.4,en,1.0
Rocha AdS,Rocha AdS,PERSON,0.0,0.4,en,1.0
Halle Berry Helps,Halle Berry Helps,PERSON,0.5,0.5,en,1.0
Nick Logan,Nick Logan,PERSON,-0.1,0.1,en,1.0
Gadea Rivas,Gadea Rivas,PERSON,0.0,0.0,en,1.0
Nikhil Gupta,Nikhil Gupta,PERSON,0.21666666666666667,0.3,en,1.0
Ergodyne Readies,Ergodyne Readies,PERSON,0.0,0.0,en,1.0
Ruiling Xie,Ruiling Xie,PERSON,0.0,0.0,en,1.0
Hongyang Li,Hongyang Li,PERSON,0.0,0.0,en,1.0
PaperHong Li,PaperHong Li,PERSON,0.0,0.0,en,1.0
Wayne Rooney,Wayne Rooney,PERSON,0.24888888888888888,0.5177777777777778,en,1.0
Speedy Gonzalesis,Speedy Gonzalesis,PERSON,0.3,1.0,en,1.0
Larry Sewell,Larry Sewell,PERSON,-0.07777777777777779,0.14444444444444446,en,1.0
John Henry Press,John Henry Press,PERSON,0.0,0.0,en,1.0
Laurent THOMETBrussels,Laurent THOMETBrussels,PERSON,0.125,0.3416666666666667,en,1.0
Jeremy Pang,Jeremy Pang,PERSON,0.0,0.0,en,1.0
wok hei,wok hei,PERSON,0.2,0.30000000000000004,en,1.0
Eliot Spizzirri,Eliot Spizzirri,PERSON,-0.05,0.225,en,1.0
Tingshu Wang,Tingshu Wang,PERSON,0.0,1.0,en,1.0
Nirmala Sitharaman,Nirmala Sitharaman,PERSON,0.0,0.0,en,1.0
Thomas Frank,Thomas Frank,PERSON,0.0,0.0,en,1.0
Cristian Romeros,Cristian Romeros,PERSON,0.0,0.0,en,1.0
Axel Tuanzebe,Axel Tuanzebe,PERSON,0.0,0.0,en,1.0
Allu Arjun,Allu Arjun,PERSON,0.016666666666666666,0.03333333333333333,en,1.0
Rashmika Mandanna,Rashmika Mandanna,PERSON,0.016666666666666666,0.03333333333333333,en,1.0
Emma Li,Emma Li,PERSON,0.0,0.0,en,1.0
Doug Harper,Doug Harper,PERSON,0.0,0.0,en,1.0
Doug Harpers,Doug Harpers,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Helen Thomson,Helen Thomson,PERSON,0.0,0.10989010989010989,en,1.0
Martin Zwick,Martin Zwick,PERSON,0.215,0.39,en,1.0
Speedy Gonzales,Speedy Gonzales,PERSON,0.5333333333333333,0.7666666666666666,en,1.0
William Happer,William Happer,PERSON,0.0,0.0,en,1.0
Foo Fighters,Foo Fighters,PERSON,0.5,0.5,en,1.0
Sam Altman fadi,Sam Altman fadi,PERSON,0.26666666666666666,0.4666666666666666,en,1.0
37C Hawke,37C Hawke,PERSON,0.0625,0.925,en,1.0
Anna Tarazevich,Anna Tarazevich,PERSON,-0.25,0.25,en,1.0
Max B,Max B,PERSON,-0.09999999999999999,0.25555555555555554,en,1.0
Jim Cotter,Jim Cotter,PERSON,0.0,0.14285714285714285,en,1.0
ウェットタオル 冷ひやネックタオル,ウェットタオル 冷ひやネックタオル,PERSON,0.0,0.0,en,1.0
Anthony Leonardi,Anthony Leonardi,PERSON,0.011111111111111112,0.18888888888888888,en,1.0
MIAMI Erik Spoelstra,MIAMI Erik Spoelstra,PERSON,0.075,0.175,en,1.0
moar Greenland,moar Greenland,PERSON,0.0,0.0,en,1.0
Matt Carlsson,Matt Carlsson,PERSON,0.0,0.0,en,1.0
che ric,che ric,PERSON,-0.1,0.35,en,1.0
Ritter de-banked,Ritter de-banked,PERSON,-0.05000000000000001,0.3444444444444444,en,1.0
Issam AHMEDWashington,Issam AHMEDWashington,PERSON,0.25,0.45,en,1.0
Divyansh Pandey,Divyansh Pandey,PERSON,0.6,0.6,en,1.0
Freezing Temperatures,Freezing Temperatures,PERSON,0.0,0.0,en,1.0
Fraying Nerves,Fraying Nerves,PERSON,0.0,0.0,en,1.0
Leggi di,Leggi di,PERSON,-0.1,0.35,en,1.0
quando le,quando le,PERSON,-0.1,0.35,en,1.0
riscaldando il,riscaldando il,PERSON,-0.1,0.35,en,1.0
Danny Murphy,Danny Murphy,PERSON,0.24888888888888888,0.5177777777777778,en,1.0
Manchester Un,Manchester Un,PERSON,0.24888888888888888,0.5177777777777778,en,1.0
Maya Herna,Maya Herna,PERSON,0.0,0.0,en,1.0
Heat Stres,Heat Stres,PERSON,-0.011904761904761906,0.47619047619047616,en,1.0
Carl Schurz Park,Carl Schurz Park,PERSON,-0.2,0.1,en,1.0
Gustavo “Goose” Alvarez,Gustavo “Goose” Alvarez,PERSON,0.25,0.3333333333333333,en,1.0
Gustavo Alvarez,Gustavo Alvarez,PERSON,0.25,0.3333333333333333,en,1.0
Oleksandr Kutsenko,Oleksandr Kutsenko,PERSON,0.2,0.26999999999999996,en,1.0
David Gelles,David Gelles,PERSON,-0.0448051948051948,0.5792207792207792,en,1.0
Andrew Huberman,Andrew Huberman,PERSON,0.0,0.0,en,1.0
David Sinclair,David Sinclair,PERSON,0.0,0.0,en,1.0
Layne Norton,Layne Norton,PERSON,0.0,0.0,en,1.0
Andy Galp,Andy Galp,PERSON,0.0,0.0,en,1.0
Meyer Chetrit,Meyer Chetrit,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Karlyn Murphy,Karlyn Murphy,PERSON,-0.3,0.525,en,1.0
Jolly Rancher Heat Wave Gummies,Jolly Rancher Heat Wave Gummies,PERSON,0.5,0.9,en,1.0
Jolly Rancher,Jolly Rancher,PERSON,0.1872159090909091,0.48863636363636365,en,1.0
Nigel Dupree Preps,Nigel Dupree Preps,PERSON,0.28181818181818186,0.4818181818181818,en,1.0
Colin Hayles,Colin Hayles,PERSON,0.0,0.0,en,1.0
Barack Obama,Barack Obama,PERSON,0.16666666666666666,0.30416666666666664,en,1.0
Tom Southerden,Tom Southerden,PERSON,0.004571428571428571,0.2925714285714286,en,1.0
Mikel Arteta,Mikel Arteta,PERSON,-0.20000000000000004,0.3,en,1.0
Maya Hernandez,Maya Hernandez,PERSON,-0.125,0.925,en,1.0
Megan Thee Stallion,Megan Thee Stallion,PERSON,0.0,0.0,en,1.0
Daniel Radcliffe,Daniel Radcliffe,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Megan Thee,Megan Thee,PERSON,0.13636363636363635,0.45454545454545453,en,1.0
Broken Hil,Broken Hil,PERSON,-0.2,0.2,en,1.0
Joo Ho Jin,Joo Ho Jin,PERSON,0.0,0.0,en,1.0
Cha Mu Hee,Cha Mu Hee,PERSON,0.0,0.0,en,1.0
Kim Seon Ho,Kim Seon Ho,PERSON,0.5,0.6,en,1.0
JOO HO JIN,JOO HO JIN,PERSON,0.5,0.6,en,1.0
Youn Jung,Youn Jung,PERSON,0.5,0.6,en,1.0
Manuel Bouzas,Manuel Bouzas,PERSON,0.04,0.38,en,1.0
Artur Widak,Artur Widak,PERSON,0.13333333333333333,0.4666666666666666,en,1.0
Podhale highland,Podhale highland,PERSON,0.13333333333333333,0.4666666666666666,en,1.0
Casa Concon,Casa Concon,PERSON,0.08333333333333336,0.6666666666666666,en,1.0
料亭の味 あおさとしじみ 即席味噌汁,料亭の味 あおさとしじみ 即席味噌汁,PERSON,0.0,0.0,en,1.0
Osvaldo Larrain +,Osvaldo Larrain +,PERSON,0.08333333333333336,0.6666666666666666,en,1.0
Tomas Tironi,Tomas Tironi,PERSON,0.08333333333333336,0.6666666666666666,en,1.0
Javier Agustin Rojas,Javier Agustin Rojas,PERSON,0.0,0.0,en,1.0
Justin Bieber,Justin Bieber,PERSON,0.34659090909090906,0.371969696969697,en,1.0
Kendrick Lamar,Kendrick Lamar,PERSON,0.0,0.0,en,1.0
the Big Bang,the Big Bang,PERSON,-0.03125,0.425,en,1.0
Heather Welch,Heather Welch,PERSON,0.0,0.0,en,1.0
de Bont,de Bont,PERSON,0.0,0.0,en,1.0
James MacLeod,James MacLeod,PERSON,0.0,0.0,en,1.0
